carat,cut,color,clarity,depth,table,price
0.71,5,1,3,60.7,61.0,2001
0.41,5,5,4,61.5,56.0,1322
0.77,4,1,3,61.8,59.0,2010
0.71,3,6,3,59.7,58.0,2574
0.32,4,1,3,62.2,59.0,468
0.5,5,7,4,61.9,57.0,1690
1.26,5,3,5,61.4,56.0,7691
0.73,3,4,5,60.7,57.0,2939
1.51,2,2,4,63.7,58.0,9116
0.52,5,3,3,61.5,56.0,1206
1.01,4,5,2,60.0,60.0,3717
1.01,3,7,4,62.9,58.0,6738
0.97,3,5,2,59.9,59.0,4063
1.51,5,7,4,60.9,57.0,15776
0.5,4,4,6,61.6,60.0,1935
1.02,5,4,5,62.1,58.0,6857
0.42,5,6,2,62.7,55.0,882
0.43,4,4,4,60.8,59.0,867
0.72,5,6,5,61.9,55.0,3283
1.52,4,2,6,61.6,58.0,11021
0.32,5,3,4,61.7,56.0,534
0.53,3,4,3,62.5,55.0,1267
0.5,3,3,4,62.8,58.0,1262
2.01,1,4,2,65.6,56.0,15562
0.76,3,2,3,62.0,58.0,2120
0.28,3,6,6,63.6,56.0,596
0.33,3,2,8,59.0,61.0,694
0.39,3,5,4,58.4,62.0,821
0.33,3,3,8,61.2,56.0,838
1.06,4,7,3,58.9,61.0,5983
0.69,5,3,3,62.1,57.0,1822
0.91,3,4,5,60.9,54.0,4590
1.22,5,2,5,62.9,54.0,6887
1.13,5,4,4,62.7,56.0,6891
2.0,3,1,2,61.9,55.0,11792
1.51,4,2,4,63.0,60.0,9116
1.01,3,6,4,63.3,56.0,6522
1.0,2,5,1,63.9,59.0,2098
0.3,5,6,4,62.0,53.0,603
1.58,5,5,4,60.0,57.0,14044
1.52,3,2,3,62.8,62.0,9129
0.32,5,6,6,61.3,57.0,779
1.01,5,5,4,61.0,57.0,6416
1.67,5,2,4,61.9,57.0,12406
1.58,4,3,4,60.5,58.0,8936
1.5,2,3,2,63.8,57.0,5416
0.57,3,5,3,62.6,58.0,1403
1.12,3,2,2,61.2,59.0,4533
0.5,3,7,4,62.8,58.0,1635
0.31,5,5,7,61.0,56.0,840
1.11,3,6,2,62.8,55.0,4914
0.54,4,4,4,61.0,60.0,1637
0.41,3,7,3,60.3,63.0,920
0.54,4,7,6,59.1,60.0,2323
0.35,4,6,5,62.3,60.0,1063
1.38,5,5,4,61.9,55.0,11205
1.01,5,5,3,60.9,55.0,5345
0.4,5,4,2,61.9,54.0,622
1.01,4,7,3,62.2,53.0,5656
0.32,3,5,4,60.2,59.0,645
0.5,5,3,5,61.9,54.0,1370
0.3,4,6,4,61.9,61.0,844
0.91,3,3,3,63.4,59.0,3710
0.73,4,2,2,59.2,58.0,1744
0.3,3,3,3,59.4,63.0,421
0.32,4,4,4,62.6,60.0,561
1.03,5,2,5,61.3,53.0,5181
0.35,4,6,4,59.2,58.0,984
0.43,5,3,3,62.5,57.0,716
2.01,5,4,3,61.6,57.0,12829
1.51,2,7,5,63.7,55.0,17111
0.42,5,4,4,61.7,57.0,847
0.98,2,3,2,57.9,56.0,2898
0.3,2,4,5,63.3,56.0,565
2.47,5,1,2,62.1,57.0,15430
0.41,5,5,4,62.6,57.0,1107
0.35,5,6,4,61.7,56.0,984
0.38,3,4,4,59.9,58.0,766
1.01,2,7,4,64.2,60.0,6066
0.32,2,3,4,63.1,55.0,505
0.4,5,4,3,62.7,57.0,736
0.9,2,3,4,64.0,57.0,3601
0.3,3,5,2,62.2,58.0,394
0.72,3,5,7,62.1,55.0,3762
0.43,4,4,4,61.1,59.0,1113
1.2,4,5,4,61.4,58.0,6182
0.58,4,6,4,61.5,58.0,2535
0.74,3,7,3,63.9,57.0,2880
0.31,5,4,7,61.9,55.0,816
0.29,3,5,5,61.2,58.0,504
0.9,3,3,3,61.7,57.0,3772
0.3,4,7,3,61.6,58.0,709
0.76,4,3,3,60.0,60.0,2425
0.26,5,6,7,61.7,56.0,635
1.71,4,5,4,61.4,60.0,17766
1.01,2,1,3,62.8,58.0,3399
1.06,3,4,3,63.4,58.0,5163
1.3,4,2,5,62.2,59.0,6806
0.26,2,5,5,62.5,56.0,373
0.54,5,3,5,62.7,57.0,1637
0.31,3,3,4,58.9,61.0,457
2.67,2,5,2,63.8,58.0,18686
1.27,4,2,1,60.2,62.0,3732
0.27,5,7,6,61.5,56.0,752
1.14,5,4,5,62.3,56.0,7948
0.8,5,5,4,61.2,58.0,3713
0.31,5,5,4,61.6,56.0,749
0.55,3,4,5,59.4,62.0,1667
0.56,5,7,4,61.4,57.0,1963
1.57,3,7,2,62.9,61.0,9698
0.44,5,6,3,61.1,56.0,810
0.38,2,2,8,56.6,59.0,886
1.01,5,4,4,61.9,56.0,6439
0.63,4,5,3,60.9,56.0,1736
0.34,5,4,4,60.8,56.0,616
0.91,2,6,3,63.1,58.0,4512
1.5,4,1,4,61.7,56.0,7308
1.2,5,6,6,62.2,57.0,11839
1.52,5,1,3,61.9,57.0,7491
0.74,3,6,4,61.8,58.0,3180
0.33,4,6,3,60.4,59.0,743
1.11,3,6,2,61.7,63.0,4177
0.3,5,2,7,61.9,57.0,709
0.4,5,5,7,61.7,57.0,1128
1.14,4,5,3,62.5,59.0,5228
1.18,4,2,3,60.5,59.0,4956
0.73,5,6,2,59.9,57.0,2059
0.51,3,3,3,61.0,55.0,1698
0.77,4,6,2,61.3,55.0,2723
0.9,3,4,4,59.0,58.0,3910
0.4,4,5,5,62.6,58.0,1050
0.36,5,7,3,62.0,56.0,851
0.25,5,4,6,62.1,57.0,525
0.61,2,4,4,59.9,61.0,1668
0.3,3,4,7,62.1,61.0,789
0.31,5,7,5,60.5,57.0,752
0.71,5,3,3,62.1,57.0,2313
1.2,5,2,3,62.5,57.0,5107
1.04,4,6,7,62.5,59.0,10539
0.85,5,4,2,62.0,57.0,2913
0.31,2,4,8,63.9,58.0,924
1.09,5,3,3,61.9,56.0,4871
0.72,5,3,5,61.8,55.0,3167
0.5,1,4,6,64.9,58.0,1712
0.44,5,4,8,61.3,55.0,1378
0.52,5,4,6,61.7,55.0,2238
0.81,3,5,3,63.1,59.0,2809
1.52,5,7,4,62.1,58.0,15922
0.7,3,7,3,59.4,63.0,2628
0.44,2,5,3,63.8,54.0,970
0.63,5,3,2,61.7,55.0,1196
1.02,3,6,2,62.8,55.0,4398
1.51,3,7,4,62.3,59.0,14112
1.01,3,2,5,63.1,56.0,4129
0.31,4,6,7,61.5,58.0,924
0.73,4,5,4,60.3,59.0,2841
0.36,3,6,3,63.1,58.0,810
0.32,5,6,4,61.1,56.0,846
2.68,4,4,1,58.6,60.0,8419
0.82,3,6,4,62.8,59.0,4135
1.14,4,7,3,60.5,59.0,5809
2.04,4,6,2,58.3,58.0,17379
0.71,3,6,2,61.9,63.0,2256
1.09,4,6,3,62.5,57.0,5640
1.65,5,3,2,61.6,55.0,10349
2.48,4,2,3,61.0,60.0,16715
0.48,5,5,7,62.0,55.0,1926
1.0,3,4,6,59.5,61.0,7453
1.02,4,6,7,61.5,59.0,11062
1.21,5,4,5,61.8,57.0,10685
0.43,5,3,3,61.6,55.0,716
0.31,5,7,2,62.1,57.0,462
0.5,4,5,4,61.4,59.0,1736
0.41,2,6,5,63.5,54.0,935
0.31,5,5,8,62.2,55.0,914
0.31,5,6,2,60.1,57.0,558
2.24,5,2,2,62.1,57.0,15852
0.9,4,2,4,62.8,61.0,3246
0.82,4,7,2,61.7,56.0,3159
0.41,4,4,5,62.7,57.0,961
1.5,4,3,1,62.9,60.0,4022
0.72,5,3,7,62.8,57.0,2907
0.71,5,7,2,61.5,56.2,2564
0.59,5,4,7,61.5,57.0,2166
0.3,4,7,4,61.7,58.0,911
1.09,5,7,2,61.7,59.0,5410
0.3,5,6,4,62.0,55.0,658
1.72,4,3,3,61.4,59.0,12880
0.32,4,3,4,60.7,60.0,505
0.57,4,1,5,62.2,58.0,1606
0.31,5,4,8,62.1,54.0,891
0.31,5,6,4,61.6,57.0,680
0.3,5,4,3,61.4,57.0,477
0.5,4,7,3,62.3,58.0,1610
0.4,3,5,3,62.1,57.0,687
1.22,4,5,4,63.0,60.0,7154
1.23,2,2,5,63.6,59.0,5940
1.23,4,5,4,62.9,58.0,8486
0.61,4,5,2,60.9,58.0,1401
0.35,4,4,6,62.2,58.0,1024
1.61,2,3,2,63.8,62.0,9169
1.23,2,1,4,63.6,57.0,5386
1.8,5,5,3,61.4,54.0,16340
0.9,4,1,3,62.8,59.0,2871
1.51,5,3,4,61.4,58.0,10861
1.61,4,3,3,60.8,56.0,11169
2.01,3,1,4,60.8,58.0,12968
0.38,3,2,5,60.1,60.0,606
0.31,5,6,2,61.7,56.0,435
0.32,5,4,7,60.2,56.0,842
0.41,5,6,7,61.3,56.0,1431
1.5,3,2,4,58.2,60.0,9118
0.55,5,5,5,60.6,56.0,1890
0.3,5,4,8,62.2,55.0,844
1.14,2,4,2,63.7,60.0,4233
0.41,5,5,6,62.6,55.0,1115
0.35,3,6,5,59.7,59.0,790
0.31,5,6,2,60.1,57.0,435
0.27,3,5,6,61.3,62.0,552
1.66,3,4,4,63.2,56.0,15229
1.5,3,3,2,62.0,63.0,7291
2.66,2,3,2,63.8,57.0,16239
0.34,4,5,2,60.0,58.0,447
0.31,2,4,7,63.5,57.0,816
0.39,5,5,6,62.1,55.0,988
0.72,4,6,4,58.3,58.0,2815
0.3,2,4,7,63.5,57.0,789
0.3,5,6,4,62.4,56.0,844
1.0,3,3,4,63.0,59.0,4842
0.32,5,5,4,62.5,56.0,645
0.23,2,5,4,63.8,57.0,357
1.15,4,3,3,62.0,58.0,5433
0.3,3,4,7,62.5,56.0,753
0.5,3,6,4,61.4,59.0,1624
0.34,3,5,3,60.9,60.0,551
0.63,5,5,6,62.3,56.0,2961
0.51,5,5,5,61.8,54.0,1632
1.05,4,3,4,61.1,58.0,5323
0.32,5,5,8,61.6,56.0,929
0.49,4,6,4,58.8,59.0,1351
0.32,5,3,4,62.5,55.0,648
0.49,3,5,3,62.3,57.0,985
0.33,4,2,4,61.1,59.0,463
1.67,3,2,4,60.7,60.0,10165
0.72,3,4,2,60.6,57.0,2114
1.06,5,4,4,62.8,55.0,7160
0.91,3,5,5,63.5,56.0,4739
0.8,3,5,3,63.9,56.0,3013
0.71,5,3,5,61.9,56.0,2909
0.35,5,5,4,60.8,57.0,906
0.3,5,6,4,62.1,55.0,658
1.0,3,4,3,61.0,56.7,5522
0.72,3,2,6,62.5,56.0,2530
1.01,5,5,2,60.4,59.0,5020
1.32,4,6,1,62.2,58.0,5027
0.32,5,7,6,61.3,55.8,1048
0.96,4,2,3,61.3,58.0,2866
0.42,4,2,2,61.5,59.0,709
1.01,4,2,2,60.5,60.0,4072
0.41,2,7,3,63.1,59.0,791
0.57,4,4,5,61.0,57.0,1819
1.03,5,7,6,62.0,56.0,9798
0.7,5,6,5,61.2,56.0,4000
1.18,5,2,7,59.7,54.0,6378
1.36,5,5,2,62.0,56.0,7157
0.71,2,4,8,57.8,62.0,3583
0.31,5,4,8,62.7,57.0,988
0.4,5,7,4,60.8,59.0,917
0.77,3,6,5,62.0,56.0,3318
0.39,3,4,4,60.4,61.0,787
1.71,3,2,2,62.7,58.0,8896
0.39,5,6,3,61.1,55.0,628
0.7,5,4,4,62.1,57.0,2536
1.06,3,4,3,61.3,60.0,5435
0.73,5,5,4,62.7,53.0,2762
0.43,3,4,4,59.1,60.0,867
1.0,4,4,2,62.2,59.0,4480
0.51,2,4,7,63.9,57.0,2027
0.71,3,3,4,62.6,56.0,2432
0.71,5,5,5,61.3,56.0,3710
0.37,5,5,3,61.6,56.0,746
0.4,2,6,2,61.2,61.0,588
0.73,5,7,4,61.4,56.0,3528
0.56,2,5,3,63.2,56.0,1340
0.32,3,4,6,61.9,57.0,672
2.24,4,1,5,60.9,58.0,11970
0.57,5,6,3,62.2,55.0,1613
1.21,3,5,2,61.5,61.0,5290
0.41,4,6,3,62.4,58.0,755
1.2,1,2,3,66.2,59.0,4368
0.8,4,3,2,61.6,59.0,2409
0.7,5,5,5,61.2,56.0,3662
1.07,4,5,2,61.7,58.0,4446
1.0,3,6,4,59.4,59.0,6377
1.2,3,4,4,62.4,59.0,7273
0.41,5,6,5,62.7,55.0,1079
2.0,4,5,2,60.6,62.0,11198
0.4,3,4,8,61.8,58.0,1173
1.13,5,6,7,60.6,57.0,14525
1.06,5,4,6,61.4,56.0,9645
0.56,5,5,4,62.3,55.0,1608
1.01,3,7,4,63.3,58.0,6794
0.58,5,6,3,61.5,55.0,1636
0.62,5,1,5,62.3,54.0,1297
0.3,5,2,5,61.5,58.0,454
1.01,3,7,6,59.8,57.0,10499
0.7,5,4,4,62.3,57.0,2723
0.98,1,3,2,67.9,60.0,2777
0.7,3,5,3,61.6,55.0,2230
0.31,3,6,6,61.4,60.0,816
0.7,5,3,3,61.0,56.0,2487
0.72,3,7,5,59.4,56.0,3619
1.67,3,3,3,59.4,61.0,11146
1.06,5,6,4,61.9,55.0,7275
1.05,5,3,3,61.8,56.0,4975
0.5,2,7,3,63.8,60.0,1433
1.58,5,6,3,61.0,57.0,13434
0.32,3,3,2,63.2,55.0,504
0.3,3,7,3,63.4,55.0,662
1.04,4,6,2,61.6,58.0,3914
1.0,5,2,2,58.8,55.0,3629
1.5,1,3,3,66.1,57.0,7832
0.56,2,6,4,62.3,63.0,1920
0.5,5,7,3,62.6,57.0,1654
0.7,5,4,3,62.2,56.0,2352
1.0,2,3,4,62.7,54.0,4569
1.12,5,5,4,60.9,55.0,6858
0.52,3,3,5,63.5,58.0,1572
1.01,2,7,5,64.1,55.0,8339
0.33,5,4,7,62.0,55.0,838
0.54,3,5,4,59.5,58.0,1662
1.72,4,3,3,62.2,59.0,9551
1.54,4,4,3,63.0,59.0,8176
0.5,3,6,2,58.0,63.0,1009
1.11,3,4,4,62.2,57.0,6953
1.21,3,4,6,62.9,59.0,9358
1.7,3,3,5,62.8,57.0,14137
0.92,2,4,4,63.4,57.0,4243
0.44,5,4,7,61.8,55.0,1235
0.5,4,5,4,62.3,58.0,1436
0.5,1,5,2,61.1,67.0,1156
0.42,5,4,8,62.0,57.0,1310
0.71,4,6,7,61.8,56.0,3936
0.7,3,5,4,62.3,61.0,2593
1.01,5,4,6,60.6,57.0,7366
0.24,3,6,6,63.3,57.0,485
0.3,2,5,4,63.4,59.0,565
0.31,4,2,6,61.6,59.0,698
0.44,4,4,3,61.1,59.0,772
1.71,4,4,2,62.6,57.0,11227
2.18,3,4,2,63.3,59.0,12377
0.73,3,6,5,62.1,60.0,3353
0.5,5,2,2,62.2,53.0,895
0.3,5,6,4,61.8,56.0,658
1.07,4,4,4,62.5,57.0,6644
0.3,5,3,8,60.8,56.0,789
1.03,5,2,2,62.3,59.0,4162
1.07,5,4,4,61.6,57.0,7577
0.71,5,6,5,62.3,54.0,3212
1.37,3,4,2,62.4,58.0,6148
1.21,4,1,4,59.0,60.0,3694
1.26,5,3,3,61.0,56.0,6837
0.35,5,6,7,61.9,56.0,905
0.29,4,5,3,62.4,58.0,403
0.57,3,5,5,60.3,58.0,1871
0.41,5,5,3,60.5,56.0,909
1.01,2,4,3,63.7,60.0,5021
1.26,5,4,5,61.2,57.0,9032
0.71,4,6,4,62.1,59.0,2711
0.3,4,6,4,62.2,60.0,658
0.3,3,4,6,63.3,57.0,878
0.46,5,1,5,62.6,53.9,851
0.35,5,5,4,60.5,57.0,706
0.71,5,2,5,62.1,56.0,2327
1.5,5,2,6,60.7,60.0,10931
1.52,3,4,5,59.3,59.0,12916
1.01,4,6,4,62.9,58.0,6787
0.4,5,7,3,61.3,56.0,726
0.7,2,4,4,64.3,56.0,2488
1.5,3,3,5,59.6,60.0,12152
1.03,4,3,5,61.2,58.0,5849
0.53,5,3,7,61.2,56.0,1842
2.18,4,1,2,62.6,58.0,12970
0.71,5,3,8,61.2,56.0,4007
0.7,4,1,4,62.0,62.0,1775
1.13,3,4,3,63.1,58.0,5526
0.54,2,4,5,60.8,62.0,1685
0.71,1,5,2,65.2,55.5,2103
1.03,3,4,5,60.6,58.0,6487
1.1,2,3,3,63.6,58.0,5131
0.4,5,4,2,60.6,56.0,870
0.3,3,4,3,59.5,63.0,447
0.32,3,7,3,63.0,58.0,589
0.75,3,6,3,62.9,57.0,2753
0.54,3,5,5,60.0,61.0,1657
1.51,2,3,3,61.8,62.0,9681
0.91,3,6,4,62.8,59.0,4823
0.3,5,4,8,61.4,57.0,895
0.31,3,4,4,60.7,61.0,544
0.34,2,3,4,63.1,56.0,537
0.41,5,7,3,63.0,53.0,744
0.5,2,4,6,63.9,58.0,1715
0.7,3,5,3,60.3,59.0,2409
0.77,5,6,2,60.7,55.0,2834
0.75,3,1,3,63.1,57.0,1958
0.7,4,3,2,58.8,59.0,2159
1.04,4,4,2,62.2,59.0,3861
0.73,3,2,4,59.0,61.0,2329
1.0,3,2,3,63.0,58.0,4125
0.71,4,6,3,60.1,60.0,2552
1.6,1,5,2,65.0,56.0,6272
0.32,2,3,3,63.7,55.0,461
0.75,5,3,3,62.1,57.0,2165
1.02,4,4,1,61.3,57.0,2387
0.34,5,7,3,62.3,57.0,626
0.72,4,2,3,61.5,59.0,2262
0.5,4,7,3,61.2,60.0,1654
0.24,3,7,6,59.5,62.0,521
0.78,5,1,5,61.9,57.0,2365
0.3,1,6,6,51.0,67.0,945
1.23,5,5,2,62.8,57.0,5715
0.4,5,5,7,61.3,56.0,1323
0.69,1,4,2,65.4,63.0,1691
1.0,3,6,3,63.2,57.0,5396
0.36,5,7,3,61.5,56.0,663
0.5,4,6,4,61.4,59.0,1746
0.36,5,4,7,62.1,56.0,884
0.41,5,4,8,61.0,57.0,1367
0.36,3,6,7,61.4,56.0,1140
0.33,5,4,7,62.0,56.0,868
0.5,3,3,5,63.0,56.0,1410
0.7,2,4,3,62.7,59.0,2209
1.16,5,3,2,62.2,55.7,5260
1.27,3,3,2,60.6,59.0,5715
0.3,5,6,5,62.5,56.0,778
0.52,5,5,3,61.6,57.0,1250
0.31,2,5,4,63.7,59.0,749
0.32,3,4,6,62.0,55.0,730
0.55,5,7,2,61.3,57.0,1272
1.12,4,7,2,60.5,59.0,5233
1.24,5,6,4,62.9,56.0,9111
0.33,5,4,5,61.4,54.0,666
1.39,4,2,3,62.1,57.0,6694
1.51,4,4,4,60.8,60.0,13157
0.34,3,3,2,58.6,62.0,417
0.31,5,3,6,61.2,56.0,596
0.31,2,3,5,64.0,59.0,539
0.3,5,5,4,62.8,56.0,776
1.02,3,6,5,62.9,54.0,8317
0.53,5,7,4,61.2,55.0,1857
0.59,4,2,8,61.2,58.0,1866
0.33,5,1,5,62.1,55.0,557
0.32,5,5,8,60.9,57.0,943
1.01,4,2,3,62.7,58.0,3337
0.4,5,4,4,60.5,57.0,1003
0.3,5,6,3,62.1,56.0,499
1.0,3,6,2,62.2,59.0,4312
0.92,4,5,3,62.2,59.0,4194
0.27,5,6,6,62.5,57.0,799
0.52,5,4,6,62.1,57.0,2012
1.01,5,5,4,61.0,56.0,5662
1.01,5,5,8,62.0,58.0,10688
1.01,3,7,2,59.9,61.0,5252
0.51,5,6,4,62.9,57.0,1662
0.56,3,6,5,62.7,60.0,1931
0.7,2,5,1,63.9,60.0,1040
0.33,4,2,4,61.1,59.0,594
0.31,5,6,8,61.3,58.0,1002
1.11,3,1,5,59.9,56.0,5576
0.7,4,7,3,62.1,62.0,2339
0.27,3,6,7,62.4,55.0,591
0.9,2,4,4,63.9,61.0,3792
0.94,3,7,2,59.0,59.0,3862
0.71,5,6,3,60.5,56.0,2823
0.38,5,6,4,61.7,54.0,1038
0.35,5,4,6,61.9,57.0,676
1.24,3,2,4,62.7,55.0,5836
0.32,5,2,6,61.5,56.0,561
2.0,2,3,2,63.8,59.0,12554
1.07,4,6,2,60.5,59.0,4362
1.01,3,3,3,59.3,62.0,4868
2.38,4,1,4,62.6,59.0,16273
0.46,1,5,3,66.3,56.0,984
2.07,4,3,3,61.1,58.0,13844
0.5,1,6,4,79.0,73.0,2579
0.36,5,5,6,61.5,56.0,896
0.3,5,3,3,60.9,58.0,450
0.33,4,6,3,60.4,59.0,579
0.38,5,5,4,60.4,55.0,871
1.24,2,6,2,58.5,57.0,5809
0.7,3,2,2,62.5,58.0,1580
0.74,4,2,2,61.0,60.0,2051
1.0,3,4,4,60.8,55.0,6296
0.31,5,6,6,61.4,56.0,766
1.12,5,1,2,62.5,57.0,4325
0.51,5,7,3,62.4,57.0,1569
1.0,5,4,3,62.2,57.0,4956
0.9,1,6,2,64.4,58.0,2639
1.41,4,6,5,58.8,59.0,12671
0.41,5,5,5,62.3,55.0,1076
0.32,5,7,2,61.8,55.0,612
1.35,4,1,4,61.2,61.0,4974
1.51,3,1,3,60.6,57.0,7125
0.25,4,6,5,61.5,60.0,435
0.4,5,4,7,62.2,54.0,1059
1.18,5,4,4,60.9,56.0,7439
0.5,5,2,3,62.3,56.0,1076
0.69,4,5,3,61.2,58.0,1946
0.51,1,4,3,65.2,55.0,1071
0.51,4,5,4,60.7,59.0,1402
1.04,4,5,2,60.2,58.0,4717
0.42,5,7,3,61.5,56.0,810
1.25,3,3,2,62.8,55.0,5775
0.28,3,5,5,62.1,59.0,487
1.01,5,5,4,62.0,56.0,6416
0.86,5,2,4,63.0,53.0,2706
1.53,5,3,2,59.6,57.0,5631
0.33,3,3,5,59.7,59.0,579
0.41,4,7,3,61.0,59.0,1015
0.33,5,2,7,61.7,55.7,570
1.54,4,1,4,59.3,59.0,6202
0.92,3,5,3,62.2,55.0,4621
0.33,5,6,6,61.7,57.0,868
0.31,4,2,3,61.5,59.0,523
0.28,5,3,7,62.0,55.0,586
1.51,2,4,7,57.9,62.0,15420
0.96,4,2,2,59.1,62.0,2454
0.71,5,5,7,62.0,56.0,4454
0.42,4,6,3,61.2,60.0,873
0.71,3,1,5,63.3,55.0,1981
1.03,4,4,5,62.1,59.0,6479
0.51,3,6,6,61.4,59.0,2211
0.9,3,3,4,63.3,59.0,4082
0.34,4,2,7,62.4,59.0,803
0.78,2,6,2,64.0,57.0,2379
0.53,5,7,4,62.3,56.0,1857
0.28,3,3,7,62.9,54.0,525
0.31,5,6,5,61.7,53.0,800
0.32,5,5,7,62.1,54.0,912
1.19,1,3,3,64.4,58.0,5622
0.52,5,6,4,61.3,55.0,1644
0.83,5,4,5,62.1,55.0,4989
0.59,3,4,4,61.1,57.0,1664
0.9,3,4,6,59.8,60.0,5102
0.9,3,6,4,63.0,57.0,4643
0.8,2,5,3,63.8,59.0,2890
0.51,5,4,6,61.6,56.0,1842
0.42,5,7,3,62.3,57.0,810
0.27,4,7,6,62.2,59.0,799
0.31,5,4,6,61.8,54.0,687
0.31,5,7,4,62.9,55.0,942
0.4,4,7,3,62.5,61.0,924
2.4,5,2,2,63.8,58.0,17039
0.73,3,2,2,63.0,58.0,2093
2.71,4,6,2,60.4,59.0,17146
0.3,2,7,5,61.7,62.0,632
1.23,4,6,4,58.9,59.0,9361
0.4,3,4,3,61.6,59.0,702
0.52,4,7,4,61.2,58.0,1822
0.5,4,4,5,60.0,59.0,1559
1.06,3,5,3,62.3,56.0,4995
0.76,5,7,2,62.2,57.0,2682
1.11,5,6,8,61.8,55.0,15464
1.0,3,3,2,62.0,57.0,4379
0.34,5,5,8,62.2,55.0,941
1.22,4,3,5,58.9,59.0,7283
0.7,4,6,3,60.7,58.0,2679
1.03,5,6,3,62.0,57.0,5234
0.31,3,2,7,57.7,62.0,613
1.16,5,4,2,61.6,55.0,5171
0.58,4,6,3,62.7,58.0,1641
1.2,3,4,3,63.0,57.0,5607
0.9,3,3,5,62.3,59.0,4592
1.01,5,4,3,61.8,55.0,5141
1.21,4,1,6,60.8,60.0,5674
0.31,2,7,3,63.1,57.0,571
0.5,4,6,2,59.5,59.0,1240
0.29,5,3,8,62.1,55.0,607
0.76,5,4,4,61.3,56.0,2782
1.01,3,5,5,62.5,60.0,7079
0.31,4,3,5,61.8,61.0,698
1.0,2,4,4,63.3,60.0,5500
0.35,5,6,6,61.3,56.0,881
0.3,4,4,7,60.7,59.0,789
0.35,5,6,3,60.9,55.0,614
1.55,5,6,6,62.5,55.0,18188
0.42,5,4,7,60.6,56.0,1235
0.29,5,4,8,61.3,55.0,673
1.01,1,7,3,64.7,57.0,5430
0.92,5,6,3,61.7,57.0,5014
2.31,4,1,3,61.1,60.0,15323
1.01,4,6,3,62.9,59.0,4853
0.9,3,3,5,61.7,58.0,4466
0.3,3,6,6,59.7,57.0,622
0.71,5,6,5,62.1,53.0,2963
1.59,4,5,2,62.2,58.0,7123
1.01,3,7,3,62.9,59.0,5443
1.08,5,3,3,60.6,59.0,5756
1.11,2,7,3,57.8,61.0,6088
0.9,4,2,3,63.0,60.0,3377
1.2,5,4,6,62.2,56.0,9373
1.22,5,4,5,60.7,57.0,9002
1.53,3,3,3,60.4,60.0,9332
0.24,5,4,8,60.8,58.0,559
1.51,4,3,3,62.8,60.0,7759
1.0,4,5,4,61.9,59.0,6521
2.01,3,5,3,63.4,58.0,13275
1.04,3,7,2,58.6,58.0,4906
0.7,3,4,3,61.7,57.0,2010
0.4,5,7,3,61.8,55.0,990
0.53,5,6,7,61.8,55.0,3084
1.51,4,5,4,62.5,58.0,14294
1.01,2,3,4,60.8,61.0,5229
1.01,4,6,4,62.1,58.0,6425
0.41,5,6,6,62.5,57.0,1082
0.28,3,6,5,61.8,55.0,489
1.7,5,3,5,62.8,57.0,14266
1.03,3,3,3,61.4,57.0,4879
1.0,3,5,8,63.9,56.0,9248
0.54,5,4,7,61.6,55.0,2041
0.77,4,6,3,61.7,58.0,2988
1.06,5,5,2,62.7,56.0,3461
0.3,5,6,4,62.0,56.0,844
0.37,5,6,4,61.9,53.0,1041
0.3,5,4,8,62.2,55.0,863
0.43,4,4,4,61.2,58.0,867
0.28,5,4,3,61.2,54.0,455
2.38,4,1,3,62.4,58.0,12364
0.64,4,7,3,62.3,58.0,2074
1.01,3,4,4,61.5,56.0,5759
0.52,5,4,6,59.8,57.0,2012
1.26,5,3,2,62.0,55.0,6239
1.02,5,4,4,62.3,55.0,6648
2.32,4,2,3,61.2,58.0,18026
1.01,4,5,2,62.9,59.0,4616
0.7,4,5,3,60.8,56.0,2394
0.51,2,5,6,62.4,63.0,2195
1.26,3,4,6,60.9,56.0,10020
0.3,5,4,5,62.0,56.0,624
1.0,4,4,4,62.3,58.0,5242
0.3,5,6,4,62.3,57.0,658
0.7,3,3,4,61.8,58.0,2567
1.25,5,3,2,61.2,57.0,5706
0.43,5,7,5,61.9,55.0,1264
2.72,5,3,1,59.6,55.0,11594
1.51,5,4,2,60.8,57.0,8794
0.91,5,3,2,60.6,57.0,3854
0.3,3,7,5,61.2,55.0,610
1.2,4,3,2,62.5,58.0,4368
1.0,5,6,3,61.4,57.0,5555
0.53,4,5,4,61.4,60.0,1631
0.5,5,4,6,62.8,57.0,1858
0.51,4,6,6,59.3,59.0,2419
0.91,1,6,3,65.0,62.0,4256
1.02,4,3,4,62.5,60.0,5217
0.59,5,6,2,62.5,57.0,1305
0.7,3,7,3,62.5,63.0,2318
1.0,4,5,4,61.6,55.0,6209
0.3,2,5,5,63.7,56.0,570
0.3,5,4,6,60.6,57.0,684
0.39,5,7,6,61.8,57.0,1290
0.24,3,6,4,63.5,53.0,419
0.9,4,7,3,62.7,56.0,4304
0.32,4,4,6,62.3,58.0,730
0.38,5,3,5,61.7,55.0,955
0.47,4,6,2,58.7,60.0,1072
0.53,5,4,2,62.4,56.0,1093
0.74,4,3,4,59.9,57.0,2485
0.56,3,5,6,59.5,61.0,2236
0.8,5,7,6,61.9,56.0,6004
0.26,5,5,3,61.8,55.0,447
0.53,5,6,5,60.9,57.0,1827
1.98,5,2,3,62.6,55.0,14581
1.02,3,3,2,63.5,58.0,4004
2.02,4,2,2,61.1,61.0,13991
